UserID,CourseID,Rating,Timestamp
1171,74,4,1596940171
1171,12,4,1551602004
1171,230,4,1606775651
1171,307,4,1646323677
1171,300,5,1557412489
1171,262,5,1508462106
1171,81,5,1564548129
1171,129,5,1499103061
1171,7,5,1659895506
1172,272,1,1527355271
1172,95,1,1461845000
1172,147,1,1552025551
1172,304,1,1646232606
1172,199,1,1605708741
1172,179,2,1633984251
1172,153,2,1624012077
1172,169,2,1537404183
1172,223,2,1568889564
1172,214,2,1516379544
1172,163,3,1488876827
1172,151,3,1497531133
1172,157,4,1622606447
1172,51,4,1479943365
1172,28,4,1476570116
1172,285,4,1482551172
1172,207,5,1597873339
1172,249,5,1493810475
1172,200,5,1636125188
1173,208,1,1616533601
1173,303,1,1592158092
1173,147,1,1456399973
1173,82,2,1623974525
1173,207,2,1453040810
1173,144,2,1523953427
1173,23,2,1660881669
1173,92,3,1505211293
1173,74,3,1523712953
1173,298,3,1549051577
1173,88,3,1652394164
1173,152,4,1518809366
1173,141,4,1631972459
1173,100,4,1545605023
1173,317,5,1540618452
1173,87,5,1556558147
1173,49,5,1472561266
1174,290,1,1554548771
1174,93,1,1480458688
1174,320,2,1493254680
1174,10,2,1527055756
1174,298,3,1562906244
1174,32,3,1533979564
1174,315,4,1463504151
1174,58,4,1500253923
1174,295,4,1611378966
1174,105,4,1552137554
1174,156,4,1606378634
1174,49,5,1476470031
1174,87,5,1520008855
1174,309,5,1557168720
1174,62,5,1531633647
1174,317,5,1547998662
1175,165,1,1542123540
1175,282,1,1637019616
1175,304,1,1618429166
1175,182,1,1592832693
1175,95,1,1523807072
1175,313,2,1512090163
1175,281,2,1460114235
1175,171,2,1650079933
1175,320,3,1631843493
1175,179,3,1552613837
1175,83,3,1558910723
1175,94,3,1553408088
1175,138,4,1561893297
1175,163,4,1587624926
1175,246,4,1622773998
1175,27,4,1525739888
1175,13,4,1474678544
1175,148,5,1537393580
1175,65,5,1587358894
1175,31,5,1592972932
1175,198,5,1596261285
1175,17,5,1511053221
1176,21,1,1483971210
1176,36,1,1539849365
1176,209,2,1456904795
1176,303,2,1486744023
1176,271,2,1540575917
1176,301,3,1634496871
1176,208,3,1548695308
1176,146,4,1563279554
1176,240,4,1499776202
1176,128,4,1611277243
1176,205,4,1620257759
1176,84,4,1504166011
1176,186,5,1458214594
1176,41,5,1516580109
1177,119,1,1546192890
1177,89,1,1478842875
1177,115,1,1558406346
1177,195,1,1478455463
1177,40,1,1627176026
1177,165,2,1641531501
1177,136,2,1463365358
1177,316,2,1470281165
1177,290,2,1515654155
1177,252,2,1607725913
1177,186,3,1493599106
1177,146,3,1601208271
1177,54,4,1617923351
1177,273,5,1504604012
1177,301,5,1601651795
1177,271,5,1643645034
1177,166,5,1638232766
1177,173,5,1531459899
1178,126,1,1492105273
1178,272,1,1543069426
1178,208,1,1506794266
1178,96,2,1524961102
1178,221,2,1580214697
1178,167,3,1454562118
1178,183,3,1534588406
1178,248,4,1636918521
1178,16,4,1603590335
1178,249,4,1492058246
1178,92,5,1503394075
1178,102,5,1550063979
1178,243,5,1660103409
1179,189,1,1562237646
1179,51,1,1543922694
1179,304,2,1550886546
1179,136,2,1528224438
1179,147,2,1502066991
1179,126,2,1523327182
1179,41,3,1590913111
1179,321,3,1464176219
1179,50,3,1515822700
1179,271,4,1473863872
1179,273,4,1609661695
1179,301,4,1478814782
1179,93,5,1518728786
1179,54,5,1624133007
1180,48,1,1656178625
1180,13,1,1539522584
1180,185,1,1600316093
1180,104,1,1490920827
1180,262,1,1518456543
1180,191,2,1466932686
1180,50,2,1654688835
1180,136,2,1502563542
1180,205,2,1631612030
1180,126,3,1539049729
1180,134,3,1561155217
1180,166,3,1542028920
1180,239,4,1580723077
1180,154,4,1556787407
1180,303,4,1497963718
1180,128,4,1598939734
1180,41,5,1527273725
1180,194,5,1556714807
1180,186,5,1653608857
1180,316,5,1649458942
1181,187,1,1512896128
1181,103,1,1534234163
1181,58,1,1547700982
1181,167,1,1634398012
1181,20,1,1519869102
1181,173,2,1577773025
1181,252,2,1496787574
1181,284,2,1593219799
1181,273,2,1626739786
1181,316,3,1536841000
1181,154,3,1459148927
1181,301,3,1489709574
1181,304,3,1634508304
1181,54,3,1598981799
1181,321,4,1456379930
1181,199,5,1473242186
1181,134,5,1528316241
1182,304,1,1535920905
1182,194,1,1501763377
1182,84,1,1516192814
1182,106,2,1570067768
1182,117,2,1567856638
1182,212,2,1511429359
1182,133,3,1572047965
1182,180,3,1660802366
1182,46,3,1550564063
1182,298,3,1472424782
1182,112,3,1646089908
1182,309,4,1522821675
1182,196,4,1571487759
1182,231,4,1604464385
1182,87,4,1636964179
1182,214,4,1573311668
1182,97,5,1545973992
1182,188,5,1531359093
1182,42,5,1563234499
1183,209,1,1587575583
1183,95,1,1654641872
1183,208,1,1505072918
1183,165,1,1496139190
1183,250,2,1453009110
1183,86,2,1553673112
1183,181,2,1479795238
1183,309,2,1494391124
1183,298,3,1614986559
1183,215,3,1492952168
1183,229,4,1507008537
1183,295,4,1555712819
1183,63,4,1604986992
1183,188,4,1499919490
1183,97,4,1566371310
1183,214,5,1630130154
1183,196,5,1533631953
1183,317,5,1650264535
1183,245,5,1572256033
1184,7,1,1603738514
1184,30,1,1567800318
1184,137,1,1655357423
1184,65,1,1465050653
1184,182,2,1642311252
1184,284,2,1584544894
1184,147,2,1583747253
1184,136,2,1494245566
1184,301,3,1525756273
1184,54,3,1619583379
1184,134,3,1659575591
1184,273,3,1591700865
1184,321,3,1488664497
1184,41,4,1654781319
1184,194,4,1620363217
1184,316,4,1486651140
1184,186,4,1636160941
1184,146,5,1609438986
1184,272,5,1492697257
1184,304,5,1610536983
1184,154,5,1519727761
1184,240,5,1631491540
1185,119,1,1643486192
1185,232,1,1609130939
1185,208,2,1483479916
1185,182,2,1595186107
1185,50,3,1635779016
1185,321,3,1595359928
1185,41,3,1592271169
1185,240,3,1533161236
1185,194,3,1475026867
1185,271,4,1593788387
1185,126,4,1596047279
1185,166,4,1459718904
1185,54,5,1572799064
1186,303,1,1603027302
1186,182,1,1530117981
1186,284,1,1485557926
1186,30,2,1637079494
1186,7,2,1505999765
1186,2,2,1482838421
1186,256,2,1545607537
1186,118,3,1607428133
1186,107,3,1473354910
1186,253,4,1613236214
1186,319,4,1518826139
1186,322,4,1523274059
1186,305,4,1472211037
1186,138,5,1539045066
1186,91,5,1497999991
1186,76,5,1548193795
1187,205,1,1457772807
1187,304,1,1523516546
1187,272,1,1528947768
1187,30,2,1649610087
1187,1,2,1569461947
1187,215,2,1511000826
1187,23,3,1467961510
1187,72,3,1452228055
1187,178,3,1610031746
1187,145,3,1532723127
1187,13,3,1566098917
1187,193,4,1546324192
1187,315,4,1534858098
1187,184,4,1476226358
1187,296,5,1553046859
1187,245,5,1637185589
1187,317,5,1514293707
1187,196,5,1591969839
1188,65,1,1473786864
1188,115,1,1652975520
1188,284,2,1589692728
1188,252,2,1609907116
1188,290,3,1646788269
1188,128,3,1538166293
1188,199,4,1659575992
1188,134,4,1644604402
1188,321,5,1599128865
1189,303,1,1475082880
1189,126,1,1645300815
1189,272,1,1461317736
1189,113,2,1514716717
1189,320,2,1483464352
1189,125,3,1464610186
1189,311,3,1511949401
1189,91,3,1490053809
1189,88,3,1581748564
1189,25,3,1458029056
1189,111,4,1621961281
1189,243,4,1457212325
1189,20,4,1619352287
1189,72,4,1460250496
1189,67,4,1578081988
1189,155,5,1544734841
1189,86,5,1467374476
1189,212,5,1558879261
1190,93,1,1616956637
1190,273,1,1484015369
1190,94,2,1622305394
1190,167,2,1628087927
1190,25,3,1634556236
1190,5,3,1576047539
1190,184,3,1646682153
1190,203,3,1550446891
1190,92,4,1602498156
1190,157,4,1464246283
1190,257,4,1482447904
1190,70,4,1547870143
1190,234,4,1596365510
1190,264,5,1579482978
1190,314,5,1642034775
1190,178,5,1485972025
1190,297,5,1594534612
1190,213,5,1654108692
1191,84,1,1567062374
1191,208,1,1566373221
1191,303,1,1486840003
1191,290,1,1530842550
1191,151,2,1649474106
1191,247,2,1621069985
1191,123,2,1626572583
1191,214,2,1506122997
1191,318,3,1568517020
1191,263,3,1623438588
1191,257,3,1467999165
1191,14,4,1646369903
1191,196,4,1567624783
1191,49,4,1461097279
1191,24,4,1627868505
1191,245,4,1601231689
1191,77,5,1475826914
1191,141,5,1466602478
1191,295,5,1527920655
1191,315,5,1610414474
1191,193,5,1580759688
1192,95,1,1651339713
1192,136,1,1627491385
1192,217,2,1566101642
1192,224,2,1576312852
1192,163,3,1464125442
1192,232,3,1612104813
1192,62,3,1455250709
1192,42,3,1543989242
1192,180,3,1525128439
1192,28,4,1621044833
1192,157,4,1515202120
1192,20,4,1618850272
1192,70,4,1630606838
1192,254,4,1572745912
1192,29,5,1587862608
1192,86,5,1546675118
1192,172,5,1521637725
1192,200,5,1483819658
1193,65,1,1604509670
1193,218,1,1653153730
1193,126,2,1651378116
1193,147,2,1477224211
1193,50,3,1564009998
1193,146,3,1572996917
1193,284,3,1518514726
1193,205,3,1460618209
1193,239,3,1485312043
1193,54,4,1630880130
1193,173,5,1577811819
1193,271,5,1659394872
1193,166,5,1463023423
1194,136,1,1619107565
1194,282,1,1584741752
1194,205,1,1586318268
1194,260,2,1539581508
1194,222,2,1614942227
1194,306,2,1456763540
1194,296,3,1655481324
1194,228,3,1633710390
1194,196,3,1467391479
1194,26,3,1475353301
1194,138,4,1644710593
1194,125,4,1532620803
1194,238,4,1578813703
1194,163,4,1499129447
1194,232,5,1487897503
1194,266,5,1586290962
1194,268,5,1529735164
1194,81,5,1536731271
1195,302,1,1580335761
1195,214,1,1572310914
1195,261,1,1562083267
1195,208,2,1490105927
1195,303,2,1594256938
1195,316,2,1657063317
1195,199,2,1580667893
1195,272,2,1493614432
1195,252,3,1657175447
1195,239,3,1574698627
1195,186,3,1481926179
1195,166,3,1490056390
1195,321,4,1578516029
1195,136,4,1454112089
1195,182,5,1569278755
1195,165,5,1487051637
1195,209,5,1588100427
1195,134,5,1558487872
1195,50,5,1555656895
1196,272,1,1660191735
1196,209,1,1465292793
1196,199,1,1480929652
1196,226,2,1540227984
1196,104,2,1659295184
1196,57,2,1455299077
1196,28,2,1601531377
1196,148,2,1658764379
1196,115,3,1532990448
1196,255,3,1594504651
1196,18,4,1541338543
1196,251,4,1656897631
1196,300,4,1566079557
1196,47,4,1591681138
1196,197,4,1545109659
1196,103,5,1618170014
1196,318,5,1608672844
1196,270,5,1608858455
1196,25,5,1558971786
1197,45,1,1516696966
1197,108,1,1559373272
1197,23,1,1661001484
1197,269,1,1660647662
1197,286,1,1503335285
1197,84,2,1522301985
1197,182,2,1620394910
1197,191,2,1588730355
1197,147,2,1611586889
1197,240,3,1593291352
1197,134,3,1644975918
1197,154,3,1466347849
1197,41,3,1461916698
1197,290,4,1620476590
1197,301,4,1498897927
1197,166,4,1629354336
1197,54,5,1604423322
1197,93,5,1542270311
1198,40,1,1598580428
1198,216,1,1545628784
1198,173,2,1462764360
1198,126,2,1532534662
1198,134,3,1501550459
1198,84,3,1564776137
1198,128,3,1506966562
1198,147,4,1460680498
1198,54,4,1459313050
1198,208,4,1531948042
1198,166,5,1544777639
1198,301,5,1649347559
1198,95,5,1566443853
1199,320,1,1614292108
1199,3,1,1477493910
1199,57,1,1494417663
1199,250,1,1452867303
1199,160,1,1620030232
1199,93,2,1548453395
1199,303,2,1660984103
1199,147,2,1586230649
1199,282,2,1493129264
1199,284,3,1565575115
1199,126,3,1600658160
1199,272,3,1583167375
1199,134,4,1482326176
1199,165,4,1542119832
1199,182,4,1653306895
1199,199,4,1475859161
1199,321,5,1515729708
1199,136,5,1518756064
1200,136,1,1533709197
1200,241,1,1572866291
1200,252,1,1661792548
1200,182,1,1552452446
1200,209,1,1558096077
1200,119,2,1597987243
1200,232,2,1661036311
1200,218,2,1497762167
1200,264,2,1562816257
1200,244,3,1470411217
1200,229,3,1491070727
1200,24,3,1544324658
1200,131,3,1552051621
1200,242,4,1559539953
1200,254,4,1560736674
1200,237,4,1483357167
1200,44,5,1500651408
1200,213,5,1473381014
1200,21,5,1452969478
1200,143,5,1579558855
1201,252,1,1526515162
1201,290,1,1464564310
1201,136,1,1483402592
1201,303,1,1571757795
1201,189,2,1574648154
1201,280,2,1661421452
1201,259,2,1644532994
1201,102,2,1593656922
1201,232,2,1614712448
1201,81,3,1526771982
1201,129,3,1577511553
1201,223,3,1526201128
1201,167,3,1554550749
1201,121,3,1597218099
1201,176,4,1489634597
1201,295,4,1482695201
1201,106,4,1614056466
1201,315,4,1611426835
1201,296,5,1479083863
1201,317,5,1477715263
1201,309,5,1614513324
1201,245,5,1651449819
1202,173,1,1659627111
1202,147,1,1596997097
1202,84,1,1611025173
1202,269,2,1643371253
1202,53,2,1540668677
1202,317,3,1453923234
1202,97,3,1533539265
1202,59,4,1452777952
1202,16,4,1460231502
1202,143,4,1576877078
1202,222,4,1525473027
1202,248,4,1642624013
1202,72,5,1620974265
1202,237,5,1560907754
1202,285,5,1607952314
1202,254,5,1535884719
1203,316,1,1571871385
1203,304,1,1584707040
1203,199,1,1473033922
1203,50,1,1580485111
1203,229,2,1514318420
1203,275,2,1569681646
1203,151,3,1596583185
1203,169,3,1455529194
1203,119,4,1623881383
1203,263,4,1632156143
1203,74,4,1513896831
1203,47,5,1613643413
1203,31,5,1519005564
1203,18,5,1591236111
1203,150,5,1532440122
1204,303,1,1525196630
1204,304,1,1573113757
1204,84,1,1540154094
1204,194,1,1529155689
1204,140,2,1539829795
1204,6,2,1556922771
1204,145,3,1546384401
1204,298,3,1510157819
1204,200,3,1627536670
1204,156,3,1470340161
1204,157,3,1461711855
1204,164,4,1459294581
1204,311,4,1661115605
1204,236,4,1618838290
1204,8,4,1503199483
1204,197,5,1660984795
1204,198,5,1576763627
1204,266,5,1551782577
1204,322,5,1453236639
1204,183,5,1659372265
1205,64,1,1613999786
1205,175,1,1455947512
1205,172,1,1578743189
1205,177,1,1548918391
1205,32,1,1603965031
1205,199,2,1635592333
1205,304,2,1655592180
1205,208,2,1510351755
1205,272,2,1588167775
1205,136,3,1654764955
1205,165,3,1490983136
1205,321,3,1657749825
1205,166,3,1533556791
1205,154,4,1607561002
1205,303,4,1562037159
1205,240,4,1562583913
1205,84,4,1499274427
1205,146,4,1519497650
1205,186,5,1467367792
1205,41,5,1647540422
1206,208,1,1571189393
1206,147,1,1466543178
1206,299,2,1552946360
1206,51,2,1643921699
1206,38,2,1590064416
1206,65,2,1498195077
1206,142,2,1613542775
1206,113,3,1617629783
1206,195,3,1573869952
1206,277,3,1562141604
1206,285,3,1597978385
1206,172,3,1551616432
1206,317,4,1572444896
1206,62,4,1619573280
1206,24,4,1585184276
1206,14,4,1538288745
1206,214,4,1492533230
1206,100,5,1633066637
1206,63,5,1553740373
1206,141,5,1547303677
1207,18,1,1630996874
1207,168,1,1627796191
1207,293,1,1534353238
1207,176,1,1520150545
1207,282,2,1514562541
1207,165,2,1507680054
1207,136,2,1469582865
1207,194,2,1508028552
1207,54,3,1654128948
1207,166,3,1618860222
1207,271,3,1452176748
1207,240,3,1555337158
1207,321,4,1646365511
1207,191,5,1576532157
1207,209,5,1483880339
1207,134,5,1606659488
1207,50,5,1532964539
1208,303,1,1461961556
1208,208,1,1616070709
1208,147,1,1640105740
1208,142,2,1480711471
1208,116,2,1507499412
1208,179,2,1531827000
1208,74,3,1456727637
1208,242,3,1544789528
1208,228,3,1610443370
1208,158,3,1657809942
1208,16,3,1551536746
1208,77,4,1553566975
1208,100,4,1578672953
1208,137,4,1651016379
1208,184,4,1470342239
1208,196,5,1460194970
1208,87,5,1625486062
1208,33,5,1656907815
1209,272,1,1514842517
1209,209,1,1514966977
1209,99,2,1636736568
1209,220,2,1533109837
1209,145,2,1570358934
1209,115,3,1563373298
1209,291,3,1510229521
1209,219,3,1597017670
1209,98,3,1626345523
1209,157,3,1568131602
1209,53,4,1507247519
1209,80,4,1552365743
1209,52,4,1530487688
1209,90,4,1540687374
1209,280,4,1522967329
1209,232,5,1604211209
1209,251,5,1531953042
1209,123,5,1468355612
1209,150,5,1455912090
1209,204,5,1481854482
1210,284,1,1456339312
1210,165,1,1554336204
1210,173,1,1634650225
1210,279,2,1654441290
1210,5,2,1476624210
1210,297,2,1486973294
1210,52,3,1532209905
1210,44,3,1609759418
1210,67,3,1483744891
1210,223,3,1454010749
1210,184,4,1619579054
1210,106,4,1476067358
1210,315,4,1552502966
1210,229,4,1570433670
1210,296,5,1572193477
1210,101,5,1645683826
1210,14,5,1599122388
1210,196,5,1500109667
1210,24,5,1636443837
1211,290,1,1575452912
1211,316,1,1609691920
1211,241,1,1540632440
1211,199,1,1543606490
1211,126,1,1576573405
1211,299,2,1510502421
1211,124,2,1489840843
1211,141,2,1464562828
1211,164,2,1584269729
1211,198,3,1621146739
1211,225,3,1578022984
1211,270,3,1531262618
1211,246,3,1594148889
1211,318,3,1454227826
1211,110,4,1550516569
1211,289,4,1486413488
1211,156,4,1560359148
1211,115,5,1467602711
1211,317,5,1625628735
1211,69,5,1621697069
1211,24,5,1617891755
1211,62,5,1527051424
1212,304,1,1485877012
1212,147,1,1560942529
1212,126,1,1468739812
1212,182,1,1643292033
1212,316,1,1488959374
1212,270,2,1504770079
1212,247,2,1559063119
1212,11,2,1461705145
1212,40,2,1468675796
1212,141,3,1602656857
1212,210,3,1574289192
1212,92,3,1587732823
1212,111,3,1460843178
1212,87,3,1652128447
1212,60,4,1515235908
1212,109,4,1520032057
1212,32,4,1643091761
1212,198,5,1628485979
1212,299,5,1642427223
1212,197,5,1543357075
1212,56,5,1489378326
1213,282,1,1627470549
1213,165,1,1455031780
1213,124,2,1481465091
1213,15,2,1511256458
1213,159,2,1506021551
1213,178,3,1656937965
1213,235,3,1455041927
1213,109,3,1557099122
1213,296,4,1482698190
1213,62,4,1467088675
1213,101,4,1607858938
1213,77,5,1615321436
1213,295,5,1522273555
1213,58,5,1520649774
1214,303,1,1457837755
1214,147,1,1463370345
1214,272,1,1505601756
1214,199,1,1656056156
1214,194,1,1623080050
1214,82,2,1609856043
1214,242,2,1490100149
1214,51,2,1514237527
1214,246,3,1631205754
1214,24,3,1648092277
1214,219,4,1458490550
1214,210,4,1652337991
1214,281,4,1559991289
1214,279,4,1582155529
1214,264,4,1590261320
1214,79,5,1627711933
1214,298,5,1523166751
1214,118,5,1657502718
1215,304,1,1536138395
1215,282,1,1516226003
1215,273,1,1658138409
1215,81,2,1511211105
1215,238,2,1554148892
1215,68,2,1657644517
1215,110,3,1609494644
1215,245,3,1510421916
1215,122,3,1624860374
1215,100,3,1588347680
1215,299,4,1605531249
1215,18,4,1529982087
1215,150,4,1495689032
1215,305,4,1576205757
1215,266,4,1559237803
1215,307,5,1608062280
1215,162,5,1584331508
1215,158,5,1454830304
1215,12,5,1659839187
1216,136,1,1531619357
1216,282,1,1625838800
1216,93,1,1557140367
1216,95,1,1530097688
1216,233,2,1598067924
1216,127,2,1598806288
1216,11,2,1462109586
1216,276,2,1527742390
1216,307,2,1474746436
1216,170,3,1573683495
1216,125,3,1552248523
1216,8,3,1508246096
1216,60,3,1486787320
1216,36,3,1609961376
1216,29,4,1548137957
1216,143,4,1593451063
1216,44,4,1507711947
1216,92,5,1511729541
1216,38,5,1527900923
1216,255,5,1530615033
1217,182,1,1655943378
1217,205,1,1474372189
1217,303,1,1622917608
1217,211,2,1509118792
1217,36,2,1614107283
1217,170,2,1463092510
1217,277,3,1466515941
1217,244,3,1469165806
1217,60,3,1484647832
1217,288,4,1489436538
1217,206,4,1523195091
1217,228,4,1616970593
1217,139,4,1564801061
1217,254,4,1568460293
1217,178,5,1624679015
1217,44,5,1617851171
1217,250,5,1591866206
1217,172,5,1492601091
1218,216,1,1580159973
1218,176,1,1466614699
1218,314,1,1516312528
1218,106,1,1551859790
1218,290,2,1605973826
1218,252,2,1528307663
1218,136,2,1544203925
1218,41,3,1516327036
1218,50,3,1592266875
1218,128,3,1467669325
1218,303,3,1572302777
1218,271,4,1494610662
1218,166,4,1612463891
1218,173,4,1605198850
1218,147,5,1571784285
1218,208,5,1616005985
1218,54,5,1569742033
1219,173,1,1601936785
1219,194,1,1610140933
1219,272,1,1654154152
1219,205,1,1563127823
1219,226,2,1495800270
1219,279,2,1611120735
1219,228,2,1554195813
1219,72,3,1607115878
1219,67,3,1628445152
1219,225,4,1483246856
1219,246,4,1600530425
1219,140,4,1655192588
1219,276,4,1501602718
1219,132,4,1474396943
1219,220,5,1568068485
1219,113,5,1541303256
1219,56,5,1483876702
1220,314,1,1640770339
1220,145,1,1495962603
1220,309,1,1575806826
1220,304,2,1649770036
1220,272,2,1641931272
1220,194,2,1500750068
1220,208,2,1453840582
1220,240,3,1543259634
1220,154,3,1484133467
1220,321,3,1580951137
1220,166,4,1552347276
1220,290,4,1645936428
1220,301,4,1569057794
1220,93,5,1508246669
1220,54,5,1661083121
1221,284,1,1590398345
1221,95,1,1617049004
1221,126,1,1573567805
1221,286,2,1609588387
1221,283,2,1643042950
1221,74,3,1504158580
1221,319,3,1507911359
1221,175,4,1471947273
1221,112,4,1613142907
1221,44,4,1585476044
1221,92,5,1637538862
1221,255,5,1649707348
1221,20,5,1609323113
1221,83,5,1594444940
1221,288,5,1482986048
1222,290,1,1472938126
1222,173,1,1656992862
1222,229,2,1635393603
1222,161,2,1541643074
1222,308,3,1516539517
1222,74,3,1630439533
1222,196,3,1594866134
1222,159,3,1487385081
1222,6,4,1588371182
1222,1,4,1520748091
1222,254,4,1594167912
1222,264,5,1542988639
1222,212,5,1524156856
1222,279,5,1656108963
1222,117,5,1555727129
1223,69,1,1577723816
1223,94,1,1535760916
1223,259,1,1527574836
1223,95,2,1525660236
1223,50,2,1461303555
1223,273,2,1622388611
1223,182,2,1513012771
1223,136,2,1588433263
1223,41,3,1655846841
1223,146,3,1531347452
1223,239,3,1452004215
1223,154,3,1592801758
1223,282,3,1576190511
1223,93,4,1519121793
1223,54,4,1661403523
1223,301,5,1453607153
1223,166,5,1642280663
1223,126,5,1617408741
1223,290,5,1477463772
1224,194,1,1596583924
1224,165,1,1522794126
1224,95,1,1509145973
1224,211,2,1521635282
1224,161,2,1562169734
1224,113,2,1508713526
1224,174,2,1517322008
1224,66,2,1661469573
1224,139,3,1510178134
1224,77,3,1541037891
1224,295,3,1594192462
1224,13,4,1511313798
1224,88,4,1487525613
1224,74,4,1475270158
1224,198,5,1580859016
1224,149,5,1543769383
1224,268,5,1484179212
1224,180,5,1484404763
1224,322,5,1501364794
1225,290,1,1621096067
1225,252,1,1560294098
1225,302,2,1460189016
1225,1,2,1655281155
1225,89,2,1487157315
1225,119,2,1460971298
1225,137,2,1566146044
1225,67,3,1487762088
1225,118,3,1525996647
1225,62,3,1530389454
1225,237,3,1501009971
1225,149,4,1471197265
1225,167,4,1521290175
1225,46,4,1522909362
1225,183,4,1512363853
1225,114,4,1532613233
1225,8,5,1632810448
1225,91,5,1497472872
1225,236,5,1596875859
1225,13,5,1543784130
1226,284,1,1634307191
1226,205,1,1634667221
1226,208,1,1539626261
1226,147,1,1551867852
1226,252,1,1636142585
1226,89,2,1604207202
1226,169,2,1602625493
1226,262,2,1486056514
1226,111,3,1545333117
1226,309,3,1534572838
1226,248,3,1528901104
1226,263,4,1556097617
1226,238,4,1644673563
1226,32,4,1571113183
1226,74,4,1506063828
1226,121,5,1510534898
1226,244,5,1626553360
1226,198,5,1491023704
1226,266,5,1620196099
1227,273,1,1463324368
1227,290,1,1638320694
1227,137,2,1477845763
1227,55,2,1554813014
1227,89,2,1553752414
1227,172,2,1579988364
1227,187,2,1590645768
1227,298,3,1575227566
1227,156,3,1483644350
1227,157,3,1522848920
1227,254,3,1567612313
1227,16,3,1471958856
1227,150,4,1534486154
1227,266,4,1515863987
1227,244,4,1481047698
1227,236,5,1503323000
1227,125,5,1573382760
1227,76,5,1656736639
1228,87,1,1552362701
1228,223,1,1568840797
1228,304,2,1457833070
1228,241,2,1566453000
1228,126,2,1570010734
1228,134,3,1556930019
1228,41,3,1645039383
1228,284,3,1534011210
1228,54,4,1642184873
1228,95,5,1527523771
1228,301,5,1578177569
1228,166,5,1511492372
1229,199,1,1506617645
1229,304,1,1648187241
1229,272,1,1513459686
1229,189,2,1483526016
1229,68,2,1459217045
1229,60,3,1553132686
1229,193,3,1495022138
1229,70,4,1568595544
1229,111,4,1464117622
1229,94,4,1517471611
1229,275,5,1659635045
1229,86,5,1523717714
1229,274,5,1614601159
1229,287,5,1505081616
1230,51,1,1650933040
1230,299,1,1645852328
1230,228,1,1576056764
1230,95,2,1525167135
1230,209,2,1458830420
1230,147,2,1615594496
1230,154,3,1530562485
1230,301,3,1577545178
1230,134,4,1596554663
1230,321,5,1471229939
1231,21,1,1650943524
1231,308,1,1551559759
1231,221,1,1494172916
1231,57,1,1653383683
1231,249,1,1607717769
1231,272,2,1655675713
1231,199,2,1501240937
1231,147,2,1620054564
1231,303,2,1533313445
1231,284,3,1474163515
1231,239,3,1484405549
1231,50,4,1601271844
1231,209,4,1546043355
1231,134,4,1593800016
1231,136,5,1481870102
1231,321,5,1597709574
1232,95,1,1658249750
1232,165,1,1649094104
1232,316,1,1510845611
1232,205,1,1548652826
1232,284,1,1599478399
1232,279,2,1608089825
1232,160,2,1496667399
1232,77,3,1537283633
1232,8,3,1454558036
1232,62,3,1651242286
1232,60,3,1490045803
1232,81,3,1642668227
1232,92,4,1574096240
1232,20,4,1623656548
1232,83,4,1632177315
1232,122,5,1577702631
1232,274,5,1493751930
1232,200,5,1594742749
1233,210,1,1642880717
1233,168,1,1510492222
1233,116,1,1513549378
1233,316,2,1514734816
1233,303,2,1479240170
1233,194,2,1481580798
1233,50,2,1521719174
1233,208,2,1573561704
1233,154,3,1526197503
1233,301,3,1659662426
1233,321,4,1492435594
1233,134,5,1610704731
1234,282,1,1591266772
1234,303,1,1609409994
1234,142,2,1471716659
1234,242,2,1512118941
1234,188,2,1648926590
1234,26,3,1461863443
1234,204,3,1492652284
1234,193,3,1583161775
1234,28,4,1647854131
1234,43,4,1582465091
1234,171,4,1583672266
1234,172,5,1557498926
1234,212,5,1608106012
1234,44,5,1551926495
1234,279,5,1650249616
1235,194,1,1551030384
1235,199,1,1655066779
1235,316,1,1507241098
1235,173,1,1545256297
1235,273,1,1607251194
1235,287,2,1579492200
1235,111,2,1491884468
1235,46,2,1467226024
1235,129,2,1615800950
1235,261,3,1567046008
1235,230,3,1639438141
1235,265,3,1563123305
1235,156,4,1527000470
1235,137,4,1590306600
1235,85,4,1508130751
1235,45,4,1642901558
1235,5,4,1458112777
1235,69,5,1615117121
1235,296,5,1557833714
1235,62,5,1616612539
1235,190,5,1555010540
1235,101,5,1478532376
1236,126,1,1463361459
1236,147,1,1640422255
1236,316,1,1655973716
1236,57,2,1601628878
1236,151,2,1655180565
1236,144,2,1560028699
1236,11,3,1476279914
1236,157,3,1587930317
1236,58,3,1499935768
1236,34,3,1495878334
1236,213,3,1457944717
1236,40,4,1571985083
1236,224,4,1573578896
1236,88,4,1616657834
1236,277,4,1616457488
1236,230,4,1621378573
1236,266,5,1587824703
1236,322,5,1657787826
1236,204,5,1641473506
1236,81,5,1540728631
1236,167,5,1549545921
1237,304,1,1524568767
1237,303,1,1638126747
1237,282,1,1536797508
1237,112,2,1595269712
1237,176,2,1478548728
1237,65,3,1628029969
1237,125,3,1568094489
1237,110,3,1655304325
1237,246,3,1622170996
1237,30,4,1496045371
1237,139,4,1492293625
1237,107,4,1646855391
1237,298,4,1596432652
1237,248,5,1512573150
1237,297,5,1507553225
1237,179,5,1493692163
1238,310,1,1461114551
1238,210,1,1456723232
1238,267,1,1632276988
1238,232,1,1531339243
1238,282,2,1484662940
1238,241,2,1550036005
1238,239,3,1478984554
1238,240,3,1659495753
